topic,topic_name,topic_words,original_index,Title,Document Type,Year,topic_text_preview
6,6_human_decision_systems_ethical,human; decision; systems; ethical; public; making; decision making; trust; digital; users,142,Existing Cues Fail: A Mixed-Method Study on the Identification of Virtual Influencers,Article,2025.0,Existing Cues Fail: A Mixed-Method Study on the Identification of Virtual Influencers. This study investigates users’ identification of virtual influencers in social media. A mixed-method study consisting of an eye-tracking experiment and an interview with 60 participants was conducted. The results show that users can identify VIs with moderate accuracy. Users have relatively comprehensive but insufficient identification criteria and complex attitudes toward VIs. These findings suggest implications for AI literacy education.
6,6_human_decision_systems_ethical,human; decision; systems; ethical; public; making; decision making; trust; digital; users,156,Research on Collaborative Governance of AIGC Applications in the DeepSeek Era,Article,2025.0,"Research on Collaborative Governance of AIGC Applications in the DeepSeek Era. The open source of DeepSeek has enabled the application of artificial intelligence generated content (AIGC) to enter a rapid development stage. However, it has also increasingly highlighted many problems. This study delves into the specific problems of AIGC, constructs a collaborative governance mechanism from three aspects: goal collaboration, process collaboration, and inter-subject collaboration, and provides an implementation path for multi-subject collaborative governance. The study found that in the DeepSeek era, AIGC technology faces problems such as user privacy leakage, insufficient content quality assessment, and intellectual property and ethical conflicts during its application. This paper emphasizes that establishing a collaborative governance mechanism is a key way to deal with these problems in the long term. The government, industry, platform, and users should participate together to strengthe"
6,6_human_decision_systems_ethical,human; decision; systems; ethical; public; making; decision making; trust; digital; users,197,AI sensation and engagement: Unpacking the sensory experience in human-AI interaction,Article,2025.0,"AI sensation and engagement: Unpacking the sensory experience in human-AI interaction. Given the limited studies on AI sensation and its impact on consumer emotional response and engagement, we investigate its impact to drive engagement. Employing a mixed-methods approach, we began with a qualitative phase consisting of 68 interviews (18 healthcare employees, 37 users of Wearable Health Devices, 7 AI developers, and 6 academics). Grounded in the theories of constructed emotion and the uncanny valley, as well as insights from the qualitative phase, we developed a robust model investigating the role of AI sensation on costumer emotional responses and engagement. This was followed by a survey of 557 healthcare employees. Data analysis was conducted using SPSS for descriptive statistics and reliability assessments, and AMOS for confirmatory factor analysis to validate the robustness of our measurement models. our findings show that AI sensation can drive customer subjective feeling state a"
7,7_children_design_understanding_activities,children; design; understanding; activities; game; creative; young; technology; systems; generative,66,"Constructionism in K-12 AI Literacy Education: A Systematic Review of Pedagogical Designs, Student Outcomes, and Learning Mechanisms",Review,2025.0,"Constructionism in K-12 AI Literacy Education: A Systematic Review of Pedagogical Designs, Student Outcomes, and Learning Mechanisms. Constructionist pedagogies, emphasizing the hands-on creation of physical or virtual artifacts, have gained prominence in K-12 AI literacy education. Despite its growing importance, current empirical efforts remain fragmented across diverse settings, hindering a cohesive understanding of effective practices and theoretical foundations. This systematic review addresses this gap by synthesizing patterns, trends, and theoretical insights from 34 empirical studies conducted between 2014 and 2024. The review identifies a range of material tools used in pedagogical designs, along with constructionist practices such as experiencing, experimenting, making, and optimizing. These designs enhance students’ technical knowledge, ethical awareness, and attitudes toward AI. However, challenges persist, including conceptual and ethical misunderstandings among students, "
7,7_children_design_understanding_activities,children; design; understanding; activities; game; creative; young; technology; systems; generative,128,Learning AI Auditing: A Case Study of Teenagers Auditing a Generative AI Model,Article,2025.0,"Learning AI Auditing: A Case Study of Teenagers Auditing a Generative AI Model. This study investigates how high school-aged youth engage in algorithm auditing to identify and understand biases in artificial intelligence and machine learning (AI/ML) tools they encounter daily. With AI/ML technologies being increasingly integrated into young people’s lives, there is an urgent need to equip teenagers with AI literacies that build both technical knowledge and awareness of social impacts. Algorithm audits (also called AI audits) have traditionally been employed by experts to assess potential harmful biases, but recent research suggests that non-expert users can also participate productively in auditing. We conducted a two-week participatory design workshop with 14 teenagers (ages 14–15), where they audited the generative AI model behind TikTok’s Effect House, a tool for creating interactive TikTok filters. We present a case study describing how teenagers approached the audit, from deciding"
7,7_children_design_understanding_activities,children; design; understanding; activities; game; creative; young; technology; systems; generative,130,Case 429: A Murder Mystery Game for Teaching Bias in Generative AI,Conference paper,2025.0,"Case 429: A Murder Mystery Game for Teaching Bias in Generative AI. As generative AI tools become increasingly embedded in education and everyday decision-making, there is a pressing need to foster critical AI literacy - skills that go beyond technical knowledge to include the ability to recognize bias, question automation, and reason under uncertainty. We present a narrative-based mystery game designed to teach players how to detect and interrogate bias in AI-generated outputs. Set in the aftermath of a fictional murder, the game casts individual players as detectives who must solve the case using both human evidence and summaries generated by an AI assistant. These summaries contain embedded forms of algorithmic bias, including representation bias, automation bias, and proxy discrimination. Players interact with the system by cross-verifying summaries with source texts and highlighting statements as accurate, misrepresentation, or hallucination. Grounded in principles from constructi"
7,7_children_design_understanding_activities,children; design; understanding; activities; game; creative; young; technology; systems; generative,132,"How Do You Want to View This? Generative AI, Creative Ethos, and TTRPG Hobbyists",Article,2025.0,"How Do You Want to View This? Generative AI, Creative Ethos, and TTRPG Hobbyists. This paper presents a study that examines tabletop roleplaying game (TTRPG) players' understanding, attitudes, and perceptions of generative AI (GAI) as it intersects with this creative, hobbyist domain. While general findings regarding challenges and potential harms of GAI are well-explored, much of this exploration centers workplaces concerned with productivity and efficiency. This study values the contrast provided by TTRPG hobbyists in the relatively underexplored domain of a non-professional, creative community that tends to lack corporate pressures. Through a qualitative study using ethnographic interviews and a shared image-generation activity, we explore how TTRPG hobbyists are responding to GAI systems in this environment and describe our participants' mental model of GAI ecosystems. We found that they tend to treat GAI as its own creative medium, using vocabulary attentive to distinct design aff"
7,7_children_design_understanding_activities,children; design; understanding; activities; game; creative; young; technology; systems; generative,138,From Consumption to Co-Creation: A Systematic Review of Six Levels of AI-Enhanced Creative Engagement in Education,Article,2025.0,"From Consumption to Co-Creation: A Systematic Review of Six Levels of AI-Enhanced Creative Engagement in Education. As AI systems become more integrated into society, the relationship between humans and AI is shifting from simple automation to co-creative collaboration. This evolution is particularly important in education, where human intuition and imagination can combine with AI’s computational power to enable innovative forms of learning and teaching. This study is grounded in the #ppAI6 model, a framework that describes six levels of creative engagement with AI in educational contexts, ranging from passive consumption to active, participatory co-creation of knowledge. The model highlights progression from initial interactions with AI tools to transformative educational experiences that involve deep collaboration between humans and AI. In this study, we explore how educators and learners can engage in deeper, more transformative interactions with AI technologies. The #ppAI6 model ca"
7,7_children_design_understanding_activities,children; design; understanding; activities; game; creative; young; technology; systems; generative,149,Empowering Children's Maker-Based STEM Learning through Generative AI in Public Libraries,Article,2025.0,"Empowering Children's Maker-Based STEM Learning through Generative AI in Public Libraries. This paper presents a pilot study on integrating the use of Generative AI (GenAI) into maker-based STEM learning through playful activities for children (aged 6-12) and their families in libraries. Our preliminary analysis of log data from an LLM-enabled chat system and video recordings shows how children and their caregivers used GenAI for various purposes, such as seeking assistance when encountering challenges, through which they could also learn about how to formulate prompts for GenAI. We also found some limitations of the LLM-enabled chat system in providing situated feedback during maker-based learning. Our study speaks to the conference theme, the Role of IS in the age of Human-Centered AI, by shedding light on the potential of hands-on activities based on designing and making for children's AI literacy as well as problem-solving, creative thinking, and prompt engineering skills."
7,7_children_design_understanding_activities,children; design; understanding; activities; game; creative; young; technology; systems; generative,150,Understanding Teenagers’ Mental Models of Generative AI: Insights from Drawings and Interviews,Article,2025.0,"Understanding Teenagers’ Mental Models of Generative AI: Insights from Drawings and Interviews. While Gen AI tools are rapidly reshaping how we learn, work, and create, little is known about how teenagers—digital natives yet non-professional users—perceive this emerging technology. To address this gap, this study conducted semi-structured interviews with 20 teenagers in China to investigate their understanding of Gen AI and used thematic analysis to identify common themes in their drawings and responses. We found that: 1) Teenagers' mental models of Gen AI can be divided into four categories: technological, procedural, functional, and comparative; 2) Mental models' characteristics include a high degree of technical trust, and a willingness to anthropomorphize Gen AI. These findings contribute to a better understanding of teens’ cognition about Gen AI, providing implications for AI literacy education of young people and the interactive design of Gen AI platforms and tools."
7,7_children_design_understanding_activities,children; design; understanding; activities; game; creative; young; technology; systems; generative,232,Enhancing children’s understanding of algorithmic biases in and with text-to-image generative AI,Article,2025.0,"Enhancing children’s understanding of algorithmic biases in and with text-to-image generative AI. Despite the growing concerns surrounding algorithmic biases in generative AI (artificial intelligence), there is a noticeable lack of research on how to facilitate children and young people’s awareness and understanding of them. This study aimed to address this gap by conducting hands-on workshops with fourth- and seventh-grade students in Finland, and by focusing on students’ (N = 209) evolving explanations of the potential causes of algorithmic biases within text-to-image generative models. Statistically significant progress in children’s data-driven explanations was observed on a written reasoning test, which was administered prior to and after the intervention, as well as in their responses to the worksheets they filled out during a lesson that focused on algorithmic biases. The article concludes with a discussion on the development and facilitation of children’s understanding of algor"
7,7_children_design_understanding_activities,children; design; understanding; activities; game; creative; young; technology; systems; generative,247,High school students building babyGPTs: Engaging in data practices and addressing ethical issues through the construction of generative language models,Article,2025.0,"High school students building babyGPTs: Engaging in data practices and addressing ethical issues through the construction of generative language models. As generative language models have gained popularity, high school students are increasingly using them in their everyday lives. While most current research has focused on examining youth as productive users of generative language model-powered systems, far fewer efforts have focused on how to engage high school students as designers of these models to foster a better understanding of how these systems work. Building on the rich legacy of research that positions youth as designers of computing systems, we explore how to support high school students in designing very small-scale generative language models, which we call babyGPTs. Through an in-depth case study of three teenagers building a babyGPT screenplay generator, we illustrate how the team defined a design problem, developed a model, and reflected while engaging in AI/ML data pract"
7,7_children_design_understanding_activities,children; design; understanding; activities; game; creative; young; technology; systems; generative,251,Codesigning AI with End-Users: An AI Literacy Toolkit for Nontechnical Audiences,Article,2025.0,"Codesigning AI with End-Users: An AI Literacy Toolkit for Nontechnical Audiences. This study addresses the challenge of limited AI literacy among the general public hindering effective participation in AI codesign. We present a card-based AI literacy toolkit designed to inform nontechnical audiences about AI and stimulate idea generation. The toolkit incorporates 16 competencies from the AI Literacy conceptual framework and employs 'What if?' prompts to encourage questioning, mirroring designers' approaches. Using a mixed methods approach, we assessed the impact of the toolkit. In a design task with nontechnical participants (N = 50), we observed a statistically significant improvement in critical feedback and breadth of AI-related questions after toolkit use. Further, a codesign workshop involving six participants, half without an AI background, revealed positive effects on collaboration between practitioners and end-users, fostering a shared vision and common ground. This research em"
8,8_healthcare_health_medical_care,healthcare; health; medical; care; clinical; nursing; ethical; patient; professionals; health care,0,Overcoming adoption challenges: bridging the gap between artificial intelligence algorithm development and implementation in healthcare,Review,2025.0,"Overcoming adoption challenges: bridging the gap between artificial intelligence algorithm development and implementation in healthcare. Artificial intelligence (AI), specifically generative AI, holds transformative potential across the healthcare spectrum, with potential applications from early-stage therapeutic development to diagnostics, enhancing treatment procedures, and patient care. Integrating AI tools into healthcare systems has already demonstrated improvements in medical imaging and personalized care. However, the transition from AI development to real-world clinical implementation remains challenging for myriad reasons, including technical, ethical, and regulatory hurdles. Key issues include data privacy concerns, interoperability with existing systems, addressing biases, and ensuring equitable access to AI-driven healthcare solutions. Additionally, the AI implementation gap is exacerbated by a lack of expertise and resources in clinical spaces, making the complexities of a"
8,8_healthcare_health_medical_care,healthcare; health; medical; care; clinical; nursing; ethical; patient; professionals; health care,1,Assessing the disconnect between student interest and education in artificial intelligence in medicine in Saudi Arabia,Article,2025.0,"Assessing the disconnect between student interest and education in artificial intelligence in medicine in Saudi Arabia. Background: Although artificial intelligence (AI) has gained increasing attention for its potential future impact on clinical practice, medical education has struggled to stay ahead of the developing technology. The question of whether medical education is fully preparing trainees to adapt to potential changes from AI technology in clinical practice remains unanswered, and the influence of AI on medical students’ career preferences remains unclear. Understanding the gap between students’ interest in and knowledge of AI may help inform the medical curriculum structure. Methods: A total of 354 medical students were surveyed to investigate their knowledge of, exposure to, and interest in the role of AI in health care. Students were questioned about the anticipated impact of AI on medical specialties and their career preferences. Results: Most students (65%) were interest"
8,8_healthcare_health_medical_care,healthcare; health; medical; care; clinical; nursing; ethical; patient; professionals; health care,12,Structural barriers and pathways to artificial intelligence integration in plastic surgery,Article,2025.0,"Structural barriers and pathways to artificial intelligence integration in plastic surgery. Plastic surgery stands at an inflection point: proofs-of-concept for artificial intelligence (AI) abound, yet responsible clinical integration remains limited. We argue this reflects an organizational readiness gap rather than a modeling deficit. Three modifiable barriers dominate: (i) limited AI literacy and fragmented clinician–data-science collaboration; (ii) an immature human-capital pipeline in which junior champions lack senior sponsorship and protected time; and (iii) misaligned incentives and scarce funding that undervalue data sets, code, and rigorous external validation. We propose a pragmatic agenda: embed AI literacy across training and CME; formalize partnerships with engineering/informatics via co-appointments and governance; set aside 4–8 h per week of protected time for data preparation, privacy, legal approvals, model deployment and monitoring; and enable multi-institution studi"
8,8_healthcare_health_medical_care,healthcare; health; medical; care; clinical; nursing; ethical; patient; professionals; health care,20,"Trust transfer from medical AI to doctors and hospitals: Integrating digital, AI, and scientific literacy in a cross-sectional framework",Article,2025.0,"Trust transfer from medical AI to doctors and hospitals: Integrating digital, AI, and scientific literacy in a cross-sectional framework. This study investigates how different forms of literacy shape trust in medical AI and its transfer in healthcare contexts. Based on a survey of 1,250 participants, three findings emerge. First, digital literacy and AI literacy exert opposite influences on medical AI trust: while digital literacy enhances trust, higher AI literacy unexpectedly reduces it. This paradox highlights a theoretical puzzle in technology acceptance, suggesting that deeper knowledge can generate informed skepticism rather than blind confidence. Second, trust in medical AI transfers hierarchically, flowing to hospitals only through physician trust as a critical intermediary, underscoring the role of interpersonal trust in institutional trust building. Third, scientific literacy moderates this process, with higher literacy dampening trust transfer, reflecting the impact of cogni"
8,8_healthcare_health_medical_care,healthcare; health; medical; care; clinical; nursing; ethical; patient; professionals; health care,22,"Empowering nurses in the AI era: investigating the interplay between professionalism, AI readiness, and self-efficacy",Article,2025.0,"Empowering nurses in the AI era: investigating the interplay between professionalism, AI readiness, and self-efficacy. Background: The rapid integration of artificial intelligence (AI) into healthcare demands that nurses not only develop technical competencies but also uphold strong professional values to maintain effective and ethical practice. While AI readiness is gaining attention, its relationship with nursing professionalism and self-efficacy remains underexplored. Objective: To examine the relationship between nurses’ AI readiness and their self-efficacy, with a specific focus on the moderating role of professionalism within clinical practice settings. Methods: A descriptive cross-sectional design was employed involving 278 staff nurses from three tertiary healthcare hospitals: one hospital in Kafr Elsheikh Governorate and two hospitals in Alexandria Governorate, Egypt. Data were collected using three validated instruments: the Nursing Profession Self-Efficacy Scale, the Artific"
8,8_healthcare_health_medical_care,healthcare; health; medical; care; clinical; nursing; ethical; patient; professionals; health care,27,Developing AI literacy in healthcare education: bridging the gap in competency assessment,Article,2025.0,"Developing AI literacy in healthcare education: bridging the gap in competency assessment. The rapid integration of artificial intelligence (AI) into healthcare is reshaping clinical practice and redefining the competencies required of healthcare professionals. Despite growing recognition of AI literacy as an educational priority, current efforts to assess this competency remain fragmented, lacking theoretical coherence and methodological rigour. Existing tools often rely on generic measures that fail to fully reflect the complexity and contextual specificity of AI use in healthcare settings. In this Perspective, we argue that the current absence of validated, healthcare-specific assessment frameworks represents a significant barrier to designing relevant curricula and ensuring workforce preparedness for AI-enabled care. Drawing on principles of educational assessment and professional competence, we call for the development of robust, psychometrically sound instruments that render AI l"
8,8_healthcare_health_medical_care,healthcare; health; medical; care; clinical; nursing; ethical; patient; professionals; health care,29,Ethical and Institutional Readiness for Artificial Intelligence in Nursing: An Umbrella Review,Review,2025.0,"Ethical and Institutional Readiness for Artificial Intelligence in Nursing: An Umbrella Review. Aim: This umbrella review aimed to synthesize the ethical and institutional considerations related to the adoption of artificial intelligence (AI) in nursing care. Background: AI is increasingly used in nursing through decision-support systems, predictive tools, and automation. While promising for efficiency and patient outcomes, it also raises concerns about autonomy, privacy, fairness, and accountability. Institutional readiness, including infrastructure, training, and governance, is vital to ensure ethical integration. Methods: An umbrella review methodology was used to synthesize findings from systematic, scoping, integrative, and narrative reviews published between 2015 and 2025. Comprehensive searches were carried out in PubMed, CINAHL, Scopus, Embase, and Web of Science. Data were extracted and thematically analyzed to identify recurring ethical challenges and institutional readiness "
8,8_healthcare_health_medical_care,healthcare; health; medical; care; clinical; nursing; ethical; patient; professionals; health care,34,AI policy in healthcare: a checklist-based methodology for structured implementation,Editorial,2025.0,"AI policy in healthcare: a checklist-based methodology for structured implementation. Introduction: Artificial Intelligence (AI) is transforming anaesthesia and intensive care medicine, enhancing diagnostic precision, workflow efficiency, and patient safety. However, deploying AI in high-acuity environments involves regulatory, ethical, and operational challenges. The European Union Artificial Intelligence Act (AI Act), effective 2025, imposes binding obligations on healthcare organizations, creating an urgent need for structured, governance-focused AI policies. This work presents a checklist-based methodology for responsible, safe, ethical, and regulation-aligned AI adoption in clinical units. The need for a methodology to develop an AI policy: Effective AI policies must ensure transparency, safety, fairness, and regulatory compliance while remaining adaptable to rapid technological and legislative changes. The proposed methodology employs a domain-specific checklist to generate criti"
8,8_healthcare_health_medical_care,healthcare; health; medical; care; clinical; nursing; ethical; patient; professionals; health care,40,Concepts behind clips: cinema to teach the science of artificial intelligence to undergraduate medical students,Article,2025.0,"Concepts behind clips: cinema to teach the science of artificial intelligence to undergraduate medical students. As artificial intelligence (AI) is becoming more integrated into the field of healthcare, medical students need to learn foundational AI literacy. Yet, traditional, descriptive teaching methods of AI topics are often ineffective in engaging the learners. This article introduces a new application of cinema to teaching AI concepts in medical education. With meticulously chosen movie clips from ""Enthiran (Tamil)/Robot (Hindi)/Robo (Telugu)"" movie, the students were introduced to the primary differences between artificial narrow intelligence (ANI), artificial general intelligence (AGI), and artificial super intelligence (ASI). This method triggered encouraging responses from students, with learners indicating greater conceptual clarity and heightened interest. Film as an emotive and visual medium not only makes difficult concepts easy to understand but also encourages curiosity,"
8,8_healthcare_health_medical_care,healthcare; health; medical; care; clinical; nursing; ethical; patient; professionals; health care,41,Artificial intelligence in osteoarthritis research: summary of the 2025 OARSI pre-congress workshop,Conference paper,2025.0,"Artificial intelligence in osteoarthritis research: summary of the 2025 OARSI pre-congress workshop. Objective: Artificial intelligence (AI) is transforming musculoskeletal research, offering new approaches to diagnosis, prognosis, and patient management in osteoarthritis (OA). However, implementation and ethical challenges persist. This manuscript summarizes insights from the OARSI 2025 Pre-Congress Workshop on Artificial Intelligence in Osteoarthritis Research, highlighting opportunities and challenges in applying AI across biomechanics, imaging, and clinical research domains. Design: The workshop, organized by the OARSI Early Career Investigator Committee and co-chaired by Drs. Matthew Harkey and Brooke Patterson, convened experts to discuss the use of AI in real-world biomechanics data collection, radiomics for imaging-based biomarkers, and large language models (LLMs) for clinical and research applications. Emphasis was placed on the need for interdisciplinary collaboration and et"
9,9_libraries_library_librarians_academic,libraries; library; librarians; academic; information; academic libraries; lis; tools; services; ethical,56,Academic libraries as hubs of artificial intelligence competency,Article,2025.0,"Academic libraries as hubs of artificial intelligence competency. At a time when algorithmic automation is quietly reshaping the ways in which knowledge is produced, accessed and legitimized, academic libraries face an urgent imperative: to move from being mere information intermediaries to becoming critical mediators of artificial intelligence (AI) literacy. This article proposes a disruptive and post-digital reading of academic libraries as epistemic infrastructures that resist algorithmic hegemony and promote cognitive justice. Articulating contributions from critical librarianship, AI literacy theory and philosophy of information, a conceptual model is outlined with six dimensions that position libraries as central agents in the formation of informed, critical citizenship that resists the opacity of digital platforms. The article concludes by defending a new post-digital librarian ethos: less focused on technical neutrality and more committed to the creation of plural, open and dem"
9,9_libraries_library_librarians_academic,libraries; library; librarians; academic; information; academic libraries; lis; tools; services; ethical,64,Bibliometric analysis of the media-sustainable development nexus: mapping trends and future directions,Review,2025.0,"Bibliometric analysis of the media-sustainable development nexus: mapping trends and future directions. Acknowledging the substantial body of bibliometric scholarship dedicated to sustainable development, a discernible lacuna persists concerning the specific role of media within this domain. This study undertakes a comprehensive bibliometric analysis of 9,980 publications indexed in the Web of Science database (spanning 1989–2025) to delineate the extant research landscape at the intersection of media and sustainable development, thereby providing a foundation for future scholarly inquiry. The findings reveal a marked increase in academic interest, particularly from 2018 onwards, with over half of the identified publications appearing between 2021 and 2025. The predominant publication type is the research article (80.98%), primarily disseminated in the English language. China and the United States emerge as leading contributors to this research area. While the core disciplinary focus c"
9,9_libraries_library_librarians_academic,libraries; library; librarians; academic; information; academic libraries; lis; tools; services; ethical,146,AI Readiness in Libraries: A Technology–organization–environment framework for Action,Article,2025.0,"AI Readiness in Libraries: A Technology–organization–environment framework for Action. Many libraries have AI pilots, such as Chatbots and automated metadata pipelines, but librarians often feel unsure about integrating these tools into everyday service. This study presents preliminary results from an investigation into defining what “AI readiness” means for libraries. A systematic review and qualitative analysis of 46 publications, combined with five pilot interviews, yielded 145 open codes that were synthesized into a three-layer, fourteen-pillar framework. The technological layer emphasizes computing access, usable data, and a secure sandbox; the organizational layer encompasses explicit AI goals, leadership support, staff AI literacy, and clear guidelines; the environmental layer comprises privacy regulations, peer pressure, user feedback, public policy, and professional organization backing. Interviews revealed gaps in data quality, bias checks, and user feedback routines, while l"
9,9_libraries_library_librarians_academic,libraries; library; librarians; academic; information; academic libraries; lis; tools; services; ethical,154,Disciplinary Diversity in Academic AI Adoption: A Comparative Analysis of AI Tool Usage Declarations Across Scientific Fields,Article,2025.0,"Disciplinary Diversity in Academic AI Adoption: A Comparative Analysis of AI Tool Usage Declarations Across Scientific Fields. This study maps the adoption patterns of AI tools in academic writing by analyzing 7,953 AI usage declarations from journal publications. AI adoption increased from 62.6% (October 2023) to 78.2% (March 2025), approaching a projected 85% saturation level. Physical and Social Sciences show highest adoption rates, while Health and Life Sciences lag behind. ChatGPT dominates across all disciplines (67–75% of usage), with disciplinary preferences emerging: multidisciplinary research favors writing tools while Physical Sciences utilize more translation tools. Language-related functions comprise 80–90% of all usage, with discipline-specific emphasis patterns. Network analysis reveals Physical Sciences exhibit the most diverse tool ecosystem, with ChatGPT serving as the central hub across fields. This first comprehensive cross-disciplinary analysis of actual AI usage p"
9,9_libraries_library_librarians_academic,libraries; library; librarians; academic; information; academic libraries; lis; tools; services; ethical,155,Mapping the Landscape of Artificial Intelligence Engagement in Academic Libraries: Evidence from 130 Institutions Worldwide,Article,2025.0,"Mapping the Landscape of Artificial Intelligence Engagement in Academic Libraries: Evidence from 130 Institutions Worldwide. The rapid advancement of artificial intelligence (AI) is reshaping academic libraries, which are increasingly engaging with AI. This study investigates AI engagement in 130 academic libraries across six regions using scoping review and thematic analysis. Two categories and five subcategories are identified: (1) User-oriented services—AI guidance, AI literacy, and AI tools; and (2) Institution-oriented development—AI research and strategy, and AI implementation and innovation. AI literacy and AI tools serve as foundational pillars; AI guidance acts as a connecting bridge; AI research and strategy, along with AI implementation and innovation serve as driving engines. Regionally, North America leads in adoption, Oceania shows high engagement, Europe, Asia, and Africa demonstrate steady integration, while Latin America shows strong early potential. Representative app"
9,9_libraries_library_librarians_academic,libraries; library; librarians; academic; information; academic libraries; lis; tools; services; ethical,160,Evolution of Reference Services in the Era of Generative Artificial Intelligence,Article,2025.0,"Evolution of Reference Services in the Era of Generative Artificial Intelligence. This interdisciplinary perspective paper explores the evolving relationship between generative artificial intelligence (GenAI) and library reference services across academic and public libraries, with implications for Library and Information Science (LIS) education. As numerous AI tools, especially GenAI, make information easier to access but quality information harder to identify, information professionals have a unique opportunity to lead in the responsible use of AI for information access. In particular, as libraries integrate GenAI into virtual and traditional reference models, they must navigate opportunities for enhanced service delivery and challenges such as AI hallucinations and ethical use. The paper traces historical developments in personalized reference, staffing trends, and technological transformations, arguing that GenAI tools should complement rather than replace human librarians. Additio"
9,9_libraries_library_librarians_academic,libraries; library; librarians; academic; information; academic libraries; lis; tools; services; ethical,181,Citation integrity in the age of AI: evaluating the risks of reference hallucination in maxillofacial literature,Article,2025.0,"Citation integrity in the age of AI: evaluating the risks of reference hallucination in maxillofacial literature. The increasing adoption of large language models (LLMs) such as ChatGPT in academic writing has introduced both opportunities and risks. While these tools enhance productivity and accessibility, their reliability in generating accurate references remains uncertain. This short communication highlights the growing concern of ‘reference hallucination’, where AI-generated citations appear legitimate but are fabricated or contain significant metadata errors. Across all scientific disciplines, including oral and maxillofacial surgery (OMFS), where evidence-based practice is foundational, such inaccuracies can undermine academic integrity and clinical trust. This article summarizes common reference-related errors reported in literature and calls for heightened editorial vigilance, AI-literacy training, and the integration of real-time bibliographic tools. Responsible use of AI in "
9,9_libraries_library_librarians_academic,libraries; library; librarians; academic; information; academic libraries; lis; tools; services; ethical,199,Artificial intelligence literacy among South Asian library and information science students: Socio-demographic influences and educational implications,Article,2025.0,"Artificial intelligence literacy among South Asian library and information science students: Socio-demographic influences and educational implications. This study examines the multifaceted dimensions of artificial intelligence literacy among library and information science students across South Asia, focusing on socio-demographic variables such as country, level of study, gender identity and English-language competency. A survey of 914 participants from Bangladesh, India and Pakistan highlights notable disparities in artificial intelligence literacy levels, with Indian students excelling in conceptual understanding and ethical awareness, Bangladeshi students demonstrating practical artificial intelligence proficiency and Pakistani students showing heightened sensitivity to ethical concerns. The findings reveal that advanced levels of study correlate with greater artificial intelligence literacy, while language competency influences familiarity and understanding but not overall proficie"
9,9_libraries_library_librarians_academic,libraries; library; librarians; academic; information; academic libraries; lis; tools; services; ethical,201,"Bridging the AI gap: Comparative analysis of AI integration, education, and outreach in academic libraries",Article,2025.0,"Bridging the AI gap: Comparative analysis of AI integration, education, and outreach in academic libraries. Generative artificial intelligence (AI) applications, such as ChatGPT, Bard, Gemini, and Copilot, have revolutionized education, capturing the attention of faculty, administration, and students alike. Academic libraries have actively engaged in facilitating the use of AI technologies while addressing challenges like misinformation, academic integrity concerns, and ethical considerations. This study examines AI integration, education, and outreach in academic libraries across Europe, North America (Canada and USA), Sub-Saharan Africa, Latin America and the Caribbean. An environmental scan of 40 academic library websites from the Times Higher Education 10 highest-ranked libraries in each region was conducted. Results show that more than 50% of the libraries offered educational materials and 42.5% conducted educational activities, while only 12.5% included AI policies. The study res"
9,9_libraries_library_librarians_academic,libraries; library; librarians; academic; information; academic libraries; lis; tools; services; ethical,202,AI literacy guidelines and policies for academic libraries: A scoping review,Review,2025.0,"AI literacy guidelines and policies for academic libraries: A scoping review. Artificial intelligence (AI) literacy has become an important skill for library and information professionals. This scoping review synthesizes the literature that explores the use of AI literacy to educate academic librarians and library users. From the 1824 articles found, the authors selected 10 suitable articles. The study found that library and information professional organizations have developed AI literacy resources and/or AI-literacy-based policy guidelines, which help library users make literate and fair use of AI. For their part, library professionals promote AI literacy through workshops, AI literacy sessions, user education, LibGuides content and online literacy tutorial programmes. At the same time, the review highlights the need for these same professionals to become more AI-literate themselves. The AI literacy education programmes provided by libraries can play a vital role in the effective use"
