topic,topic_name,topic_words,original_index,Title,Document Type,Year,topic_text_preview
6,6_ai_healthcare_health_medical,ai; healthcare; health; medical; care; clinical; intelligence; artificial; artificial intelligence; nursing,34,AI policy in healthcare: a checklist-based methodology for structured implementation,Editorial,2025.0,"AI policy in healthcare: a checklist-based methodology for structured implementation. Introduction: Artificial Intelligence (AI) is transforming anaesthesia and intensive care medicine, enhancing diagnostic precision, workflow efficiency, and patient safety. However, deploying AI in high-acuity environments involves regulatory, ethical, and operational challenges. The European Union Artificial Intelligence Act (AI Act), effective 2025, imposes binding obligations on healthcare organizations, creating an urgent need for structured, governance-focused AI policies. This work presents a checklist-based methodology for responsible, safe, ethical, and regulation-aligned AI adoption in clinical units. The need for a methodology to develop an AI policy: Effective AI policies must ensure transparency, safety, fairness, and regulatory compliance while remaining adaptable to rapid technological and legislative changes. The proposed methodology employs a domain-specific checklist to generate criti"
6,6_ai_healthcare_health_medical,ai; healthcare; health; medical; care; clinical; intelligence; artificial; artificial intelligence; nursing,40,Concepts behind clips: cinema to teach the science of artificial intelligence to undergraduate medical students,Article,2025.0,"Concepts behind clips: cinema to teach the science of artificial intelligence to undergraduate medical students. As artificial intelligence (AI) is becoming more integrated into the field of healthcare, medical students need to learn foundational AI literacy. Yet, traditional, descriptive teaching methods of AI topics are often ineffective in engaging the learners. This article introduces a new application of cinema to teaching AI concepts in medical education. With meticulously chosen movie clips from ""Enthiran (Tamil)/Robot (Hindi)/Robo (Telugu)"" movie, the students were introduced to the primary differences between artificial narrow intelligence (ANI), artificial general intelligence (AGI), and artificial super intelligence (ASI). This method triggered encouraging responses from students, with learners indicating greater conceptual clarity and heightened interest. Film as an emotive and visual medium not only makes difficult concepts easy to understand but also encourages curiosity,"
6,6_ai_healthcare_health_medical,ai; healthcare; health; medical; care; clinical; intelligence; artificial; artificial intelligence; nursing,41,Artificial intelligence in osteoarthritis research: summary of the 2025 OARSI pre-congress workshop,Conference paper,2025.0,"Artificial intelligence in osteoarthritis research: summary of the 2025 OARSI pre-congress workshop. Objective: Artificial intelligence (AI) is transforming musculoskeletal research, offering new approaches to diagnosis, prognosis, and patient management in osteoarthritis (OA). However, implementation and ethical challenges persist. This manuscript summarizes insights from the OARSI 2025 Pre-Congress Workshop on Artificial Intelligence in Osteoarthritis Research, highlighting opportunities and challenges in applying AI across biomechanics, imaging, and clinical research domains. Design: The workshop, organized by the OARSI Early Career Investigator Committee and co-chaired by Drs. Matthew Harkey and Brooke Patterson, convened experts to discuss the use of AI in real-world biomechanics data collection, radiomics for imaging-based biomarkers, and large language models (LLMs) for clinical and research applications. Emphasis was placed on the need for interdisciplinary collaboration and et"
7,7_ai_literacy_ai literacy_students,ai; literacy; ai literacy; students; study; self; efficacy; intention; self efficacy; factors,3,Digital equity and computational thinking privilege: The case of first-year engineering and computing students' attitudes towards artificial intelligence,Article,2025.0,"Digital equity and computational thinking privilege: The case of first-year engineering and computing students' attitudes towards artificial intelligence. Attitudes can constitute barriers to engineering, computing, and artificial intelligence (AI) enculturation, contributing to and resulting from digital inequity. Building upon research on computational thinking privilege, we explored first-year students' (a) perceived future impact of AI on their career prospects and (b) backgrounds (e.g., gender, underrepresented minority (URM) status, and First-Generation status) associated with their attitudes toward AI, computational thinking, and course performance. Computational thinking was measured using our newly validated Engineering Computational Thinking Diagnostic (ECTD), while course performance was assessed based on final grades in an introductory computing course at a Southwestern institution—the first coding experience for many students. For the fall 2021 participant cohort of 163 fi"
7,7_ai_literacy_ai literacy_students,ai; literacy; ai literacy; students; study; self; efficacy; intention; self efficacy; factors,5,What makes university students accept generative artificial intelligence? A moderated mediation model,Article,2025.0,"What makes university students accept generative artificial intelligence? A moderated mediation model. Artificial Intelligence (AI) technology developments are increasing the importance of accepting and utilizing generative AI. Higher Education is one of the most common areas where AI tools are used. University students use AI tools such as ChatGPT for various purposes (e.g., homework and projects). However, there is limited research on the factors affecting university students' acceptance of AI. AI-related technology and literacy skills are effective in promoting the acceptance of new technologies. Additionally, attitude towards AI and AI self-efficacy can promote the acceptance of AI. Within this context, this study tested a hypothetical model to examine the relationships among university students' attitude towards AI, AI literacy, AI self-efficacy, AI learning anxiety, and AI acceptance. Data were collected from 356 participants (265 females) with a mean of 22.71 (SD = ± 3.72). Medi"
7,7_ai_literacy_ai literacy_students,ai; literacy; ai literacy; students; study; self; efficacy; intention; self efficacy; factors,11,Integrating AI literacy into the TAM-TPB model to explain students’ intention to use educational AI through MASEM approach,Article,2025.0,"Integrating AI literacy into the TAM-TPB model to explain students’ intention to use educational AI through MASEM approach. The Technology Acceptance Model (TAM), the Theory of Planned Behaviour (TPB), and AI Literacy (AIL) are widely used to study students' behavioural intention (INT) to adopt educational AI (EAI). However, existing evidence on their interrelationships remains inconsistent and often contradictory. To address this, we applied meta-analytic structural equation modelling to integrate TAM, TPB, and AIL into a unified framework, synthesizing data from 166 studies across 21 paths. The AIL-integrated model achieved the best fit and strongest explanatory power, with AIL emerging as the most influential predictor of INT (_ = 0.408), followed by perceived usefulness (PU, _ = 0.330). Mediation analysis confirmed that AIL influenced INT through PU, PEU, and attitude. Notably, PEU had a weak effect on attitude (_ = 0.086), indicating its limited role in shaping students' perceptio"
7,7_ai_literacy_ai literacy_students,ai; literacy; ai literacy; students; study; self; efficacy; intention; self efficacy; factors,15,"Influence of perceived ethics, prejudice, and teacher concerns on artificial intelligence literacy and implementation: A cross-sectional study using path analysis",Article,2025.0,"Influence of perceived ethics, prejudice, and teacher concerns on artificial intelligence literacy and implementation: A cross-sectional study using path analysis. This study examines the influence of perceived ethics, bias, and teacher concerns on artificial intelligence (AI) literacy and implementation in Peruvian universities. Using a quantitative correlational approach, data were collected from 422 university professors across eight institutions in northern Peru. The research employed structural equation modeling (PLS-SEM) to test a hypothetical model comprising five constructs: perceived ethics, bias in AI, teacher concerns, AI literacy, and AI implementation. The results revealed two significant relationships: AI literacy strongly influences AI implementation, and bias in AI significantly affects AI literacy. In contrast to expectations, perceived ethics and teacher concerns had no significant influence on AI literacy. Additionally, demographic variables (age and gender) had no m"
7,7_ai_literacy_ai literacy_students,ai; literacy; ai literacy; students; study; self; efficacy; intention; self efficacy; factors,23,Special Education Pre-Service Teachers' Conscientiousness and Their Attitudes Towards Artificial Intelligence: The Mediating Role of AI Literacy and AI Anxiety,Article,2025.0,"Special Education Pre-Service Teachers' Conscientiousness and Their Attitudes Towards Artificial Intelligence: The Mediating Role of AI Literacy and AI Anxiety. Complex interactions between personality traits, technology literacy, and anxiety levels influence pre-service special education teachers' attitudes towards artificial intelligence (AI). However, the mechanisms underlying these interactions have not been sufficiently investigated in the literature. This study examines the mediating roles of AI literacy and AI anxiety in the relationship between responsibility personality traits and attitudes towards AI through a sample of pre-service special education teachers in Turkey. A sample of 255 pre-service special education teachers (Mage = 22) responded anonymously to the five factor personality scale, attitude towards artificial intelligence scale, artificial intelligence anxiety scale and artificial intelligence literacy scale. The results of structural equation modelling revealed t"
7,7_ai_literacy_ai literacy_students,ai; literacy; ai literacy; students; study; self; efficacy; intention; self efficacy; factors,24,Exploring perceptions of Indian graduates on the effectiveness of artificial intelligence in higher education campus hiring,Article,2025.0,"Exploring perceptions of Indian graduates on the effectiveness of artificial intelligence in higher education campus hiring. Purpose: This study examines graduates’ perceptions of AI-powered recruitment tools, focusing on factors influencing their intention and engagement. The study uses TAM as a theoretical model to explore which factors impact graduates’ willingness to engage with AI-powered campus hiring tools. Design/methodology: A quantitative approach was adopted, with data collected through a structured survey of 388 graduating students. The data was analysed using SPSS, and hypotheses were tested through regression and mediation analysis. The study evaluates the direct effects of trust, usefulness, AI fairness, and technological anxiety on engagement intention and their indirect effects on actual engagement through mediation analysis. Findings: The findings indicate that trust, usefulness, and AI fairness positively influence graduates’ intention to engage with AI-powered campu"
7,7_ai_literacy_ai literacy_students,ai; literacy; ai literacy; students; study; self; efficacy; intention; self efficacy; factors,26,AI assisted learning and research: an exploratory study among university students and scholars,Article,2025.0,"AI assisted learning and research: an exploratory study among university students and scholars. Recent advancements in artificial intelligence (AI) technologies especially generative AI (GenAI) are promising to support the digital transformation of education system. This study investigates how university students and research scholars across Science, Social Science, and Technology disciplines utilise AI technologies for tasks such as understanding and learning, academic writing, literature searching, plagiarism detection, etc. A structured online questionnaire was administered to collect data among 500 students and scholars, achieving an 84% response rate (421 participants). The study employed chi-square test, phi test, Cramer’s V test and binary logistic regression analysis to statistically establish the association between the variables and to identify the predictors of AI adoption. The findings indicate that over 90% of respondents use AI to support their academic activities. ChatGP"
7,7_ai_literacy_ai literacy_students,ai; literacy; ai literacy; students; study; self; efficacy; intention; self efficacy; factors,32,The mediating role of self-regulation in fostering Intelligent-TPACK and ethics in physical education teacher education students,Article,2025.0,"The mediating role of self-regulation in fostering Intelligent-TPACK and ethics in physical education teacher education students. The emergence of generative artificial intelligence (AI) technologies is driving transformative changes in physical education, highlighting the critical need for pre-service teachers to develop AI-specific pedagogical knowledge and ethical awareness. This study explores the role of self-regulation in mediating the relationship between basic psychological needs (autonomy, competence, and relatedness) and digital competence, specifically Intelligent-TPACK and ethics, among Physical Education Teacher Education (PETE) students. Data were collected from 548 PETE students at six universities in Wuhan, China. Structural equation modeling (SEM) analysis demonstrated that self-regulation positively predicted both Intelligent-TPACK and ethical awareness, with self-regulation mediating the effects of basic psychological needs on these two dimensions of digital competen"
7,7_ai_literacy_ai literacy_students,ai; literacy; ai literacy; students; study; self; efficacy; intention; self efficacy; factors,38,The mediating role of work stress and the performance expectations in the effect of academic overload on the use of AI models among preservice teachers: a cross-sectional study,Article,2025.0,"The mediating role of work stress and the performance expectations in the effect of academic overload on the use of AI models among preservice teachers: a cross-sectional study. Background: The integration of artificial intelligence (AI) in higher education presents complex challenges for preservice teachers facing significant academic pressures. This study examines how academic workload affects AI adoption among preservice teachers in Peru and investigates the mediating roles of work stress and performance expectations in this relationship. AI models in this context encompass generative tools for content creation, automated assessment systems, and personalized learning platforms commonly utilized in educational settings. Methods: A cross-sectional study was conducted with 876 preservice teachers from 12 Peruvian universities. Data were collected through online questionnaires measuring workload, work stress, performance expectations, and AI usage patterns. Partial least squares structu"
7,7_ai_literacy_ai literacy_students,ai; literacy; ai literacy; students; study; self; efficacy; intention; self efficacy; factors,46,"Unpacking media channel effects on AI perception: A network analysis of AI information exposure across channels, overload, literacy, and anxiety among Chinese users",Article,2025.0,"Unpacking media channel effects on AI perception: A network analysis of AI information exposure across channels, overload, literacy, and anxiety among Chinese users. Artificial intelligence (AI) has developed rapidly and attracted growing public attention. While online information regarding AI promotes technological awareness, it may also trigger anxiety. In China, where AI adoption is accelerating, the psychological effects of different media channels for AI information communication remain underexplored. This study employed a cross-sectional survey across mainland China (n = 1371), measuring online AI information scanning, information overload, AI literacy, and AI anxiety. Network analysis using the EBICglasso method examined associations among these variables and identified central and bridging nodes. Results revealed diverse associations across media channels. While most media channels were positively associated with both AI literacy and AI information overload, the strength of the"
8,8_ai_education_higher education_higher,ai; education; higher education; higher; students; academic; learning; artificial; study; artificial intelligence,10,Understanding management educators’ perspectives on AI adoption: A qualitative study,Article,2025.0,"Understanding management educators’ perspectives on AI adoption: A qualitative study. The adoption of generative AI is reshaping higher education, particularly in the areas of teaching and learning. This study examines the perspectives of management educators' on the use of AI tools (e.g., ChatGPT), in Finnish universities of applied sciences. Based on qualitative interviews with 29 educators working in Finnish universities of applied sciences, the findings highlight ethical concerns, data privacy risks, AI benefits, and challenges in balancing automation with human-centered teaching. While educators acknowledge AI's potential to enhance learning, concerns persist regarding its academic integrity, institutional readiness, and literacy. Female and experienced educators express greater ethical apprehensions, while male and early-career educators tend to emphasize AI's efficiency. This study underscores the need for targeted AI training, institutional policies, and ethical frameworks to g"
8,8_ai_education_higher education_higher,ai; education; higher education; higher; students; academic; learning; artificial; study; artificial intelligence,14,Bibliometric analysis and predictive modeling map the role of artificial intelligence in science education from research trends to classroom integration,Article,2025.0,"Bibliometric analysis and predictive modeling map the role of artificial intelligence in science education from research trends to classroom integration. Artificial intelligence (AI) is rapidly transforming science education by enabling adaptive learning, virtual experimentation, and generative applications such as ChatGPT. Yet, research in this area remains fragmented and often descriptive. This study adopts an integrated approach, combining bibliometric analysis, meta-analysis, and predictive modeling, to map the research landscape, synthesize empirical impacts, and forecast future directions of AI in science education. The bibliometric analysis of 3217 studies (2015–2024) identified four major thematic clusters: intelligent tutoring and adaptive learning, virtual and remote laboratories, generative AI and ethics, and teacher professional development. The meta-analysis of 39 empirical studies revealed a significant overall positive effect of AI on science learning outcomes (Hedges’ g"
8,8_ai_education_higher education_higher,ai; education; higher education; higher; students; academic; learning; artificial; study; artificial intelligence,17,AI literacy at higher education and India’s vision Viksit Bharat 2047: a systematic review,Review,2025.0,"AI literacy at higher education and India’s vision Viksit Bharat 2047: a systematic review. Artificial intelligence (AI) has become pervasive in the lives of people in the twenty-first century, serving as a powerful tool that can enhance various domains of our daily existence. Within the framework of India’s ambitious Viksit Bharat 2047 vision, this aims to elevate India to developed nation status by its 100th year of independence i.e., 2047. The realization of Viksit Bharat 2047 (Developed India 2047) relies on the integration of emerging technologies, particularly AI, across multiple sectors, including higher education. The significance of artificial intelligence extends beyond higher education to include economic growth and technological advancement. This transformative vision can only be realized when our young minds actively engage with Artificial Intelligence. By fostering AI literacy in higher education, we empower students to explore, create, and innovate. As they grasp the fun"
8,8_ai_education_higher education_higher,ai; education; higher education; higher; students; academic; learning; artificial; study; artificial intelligence,33,University staff and student perspectives on competent and ethical use of AI: uncovering similarities and divergences,Article,2025.0,"University staff and student perspectives on competent and ethical use of AI: uncovering similarities and divergences. We investigated the similarities and differences in understanding among UK-based university staff and students regarding AI literacy, in terms of competent and ethical use of AI tools. This study builds on existing research revealing both wide use of AI tools in higher education, but also a lack of shared understanding among stakeholder groups on what constitutes competent and ethical use of AI. This study is one of the first to combine insights from staff and students, illustrating specific concerns over AI competence and ethical implications in granular detail. The results reveal a significant disparity in the use of AI tools between students and staff, particularly in the adoption of text-based or conversational GenAI tools (cGenAI). Students reported extensive use of cGenAI tools for a range of tasks, while staff engagement was generally limited to brainstorming id"
8,8_ai_education_higher education_higher,ai; education; higher education; higher; students; academic; learning; artificial; study; artificial intelligence,44,The formation of AI Capital in higher education: Enhancing students’ academic performance and employment rates,Article,2025.0,"The formation of AI Capital in higher education: Enhancing students’ academic performance and employment rates. The study evaluates the effectiveness of a 12-week AI module delivered to non-STEM university students in England, aimed at building students' AI Capital, encompassing AI-related knowledge, skills, and capabilities. An integral part of the process involved the development and validation of the AI Capital of Students scale, used to measure AI Capital before and after the educational intervention. The module was delivered on four occasions to final-year students between 2023 and 2024, with follow-up data collected on students' employment status. The findings indicate that AI learning enhances students' AI Capital across all three dimensions. Moreover, AI Capital is positively associated with academic performance in AI-related coursework. However, disparities persist. Although all demographic groups experienced progress, male students, White students, and those with stronger bac"
8,8_ai_education_higher education_higher,ai; education; higher education; higher; students; academic; learning; artificial; study; artificial intelligence,74,Exploring barriers to AI course assistant adoption: a mixed-methods study on student non-utilization,Article,2025.0,"Exploring barriers to AI course assistant adoption: a mixed-methods study on student non-utilization. The integration of artificial intelligence (AI) in education has demonstrated significant potential in enhancing learning experiences, yet many students choose to not engage with AI tools available within their courses. This mixed-methods exploratory study investigates the barriers to the adoption of Spark, the AI course assistant implemented at Los Angeles Pacific University (LAPU). Analyzing 602 student survey responses collected through End-of-Course (EOC) evaluations, this study investigates the reasons behind this non-utilization, utilizing combined sentiment analysis with thematic analysis. The findings reveal that perceived necessity, lack of familiarity, and minimal awareness of Spark are primary factors contributing to non-use, alongside external issues such as time constraints and preference for traditional study methods. Notably, the absence of negative sentiment suggests th"
8,8_ai_education_higher education_higher,ai; education; higher education; higher; students; academic; learning; artificial; study; artificial intelligence,84,From Curiosity to Dependency: Nigerian Students’ Perspectives on AI Integration in Academic Research,Article,2025.0,"From Curiosity to Dependency: Nigerian Students’ Perspectives on AI Integration in Academic Research. This study examines the application of artificial intelligence (AI) writing tools in academic writing among Nigerian university students, highlighting both the potential benefits and significant challenges. With increasing numbers of people utilising AI-powered tools like ChatGPT, Grammarly, and Quillbot, Nigerian academics and students demonstrate varying degrees of exposure and expertise in using such tools. The research, employing a purposive sampling technique, conducted interviews with 20 Nigerian students to examine their awareness, usage patterns, and reasons for utilising AI in academic research. The respondents were duly informed of their rights within the research and the choice to use it without consequences. Results show that although AI tools facilitate tasks such as data analysis and writing support, concerns about academic integrity, over-dependence, and institutional su"
8,8_ai_education_higher education_higher,ai; education; higher education; higher; students; academic; learning; artificial; study; artificial intelligence,93,"AI-Enhanced Training, Education, & Development: Exploration and Insights Into Generative AI's Role in Leadership Learning",Article,2025.0,"AI-Enhanced Training, Education, & Development: Exploration and Insights Into Generative AI's Role in Leadership Learning. The current article examines artificial intelligence's (AI) role in leadership training, education, and development across higher education and industry contexts. We analyze current implementations and explore how AI technologies reshape leadership preparation while investigating the essential balance between task-oriented and relationship-oriented approaches. Our analysis reveals that successful AI integration depends on human-in-the-loop processes, pedagogical design that preserves relationship-building, and comprehensive AI literacy development. The study introduces the concept of ‘taxonomical leapfrogging’ and demonstrates how AI can enhance traditional leadership development through sophisticated content sequencing, personalized learning pathways, and intelligent feedback systems. We provide a practical framework for implementing AI tools while identifying key"
8,8_ai_education_higher education_higher,ai; education; higher education; higher; students; academic; learning; artificial; study; artificial intelligence,102,Deepfake-Style AI Tutors in Higher Education: A Mixed-Methods Review and Governance Framework for Sustainable Digital Education,Article,2025.0,"Deepfake-Style AI Tutors in Higher Education: A Mixed-Methods Review and Governance Framework for Sustainable Digital Education. Deepfake-style AI tutors are emerging in online education, offering personalized and multilingual instruction while introducing risks to integrity, privacy, and trust. This study aims to understand their pedagogical potential and governance needs for responsible integration. A PRISMA-guided, systematic review of 42 peer-reviewed studies (2015–early 2025) was conducted from 362 screened records, complemented by semi-structured questionnaires with 12 assistant professors (mean experience = 7 years). Thematic analysis using deductive codes achieved strong inter-coder reliability (_ = 0.81). Four major themes were identified: personalization and engagement, detection challenges and integrity risks, governance and policy gaps, and ethical and societal implications. The results indicate that while deepfake AI tutors enhance engagement, adaptability, and scalability"
8,8_ai_education_higher education_higher,ai; education; higher education; higher; students; academic; learning; artificial; study; artificial intelligence,124,Building Trust in AI-Powered Assessment Through Explainable Machine Learning Models,Conference paper,2025.0,"Building Trust in AI-Powered Assessment Through Explainable Machine Learning Models. The increasing integration of artificial intelligence (AI)-based assessment systems in higher education offers efficiency and scalability in grading and feedback but raises concerns about transparency, fairness, and student trust. This study investigates the role of Explainable AI (XAI) in improving trust and engagement within AI-driven assessment environments, focusing on the Thuto Learning Management System (LMS) at the National University of Lesotho (NUL). A cross-sectional survey of 850 undergraduate students, who had engaged with Thuto LMS for at least two semesters, was conducted using a 55-item questionnaire measuring 11 constructs, including digital self-efficacy, AI literacy, ethics awareness, and feedback perceptions. Assessment outcomes were retrieved from LMS records and binarised into pass/fail classifications. Three supervised machine learning models—Logistic Regression, Random Forest, an"
9,9_writing_ai_students_language,writing; ai; students; language; critical; genai; generative; generative ai; literacy; academic,4,Assessing students’ DRIVE: A framework to evaluate learning through interactions with generative AI,Article,2025.0,"Assessing students’ DRIVE: A framework to evaluate learning through interactions with generative AI. As generative AI (GenAI) transforms how students learn and work, higher education must rethink its assessment strategies. This paper introduces a conceptual framework, DRIVE, and a taxonomy to help educators evaluate student learning based on their interactions with GenAI chatbots. Although existing research maps student-GenAI interactions to writing outcomes, practice-oriented tools for assessing evidence of domain-specific learning beyond general AI literacy skills or general writing skills remain underexplored. We propose that GenAI interactions can serve as a valid indicator of learning by revealing how students steer the interaction (Directive Reasoning Interaction) and articulate acquired knowledge into the dialogue with AI (Visible Expertise). We conducted a multi-methods analysis of GenAI interaction annotations ( n = 1450) from graded essays ( n = 70) in STEM writing-intensive "
9,9_writing_ai_students_language,writing; ai; students; language; critical; genai; generative; generative ai; literacy; academic,6,Enhancing writing skills through AI-powered tools: perceived benefits and challenges among Vietnamese EFL students,Article,2025.0,"Enhancing writing skills through AI-powered tools: perceived benefits and challenges among Vietnamese EFL students. Owing to the availability of the internet and the spread of AI in Vietnam, using AI tools as assistants is popular among students these days, particularly in learning English as a foreign language. This study investigates students’ perceptions of the benefits and challenges of using AI-powered tools in enhancing their writing skills in EFL classes at a university in Vietnam. Using a mixed-methods approach, the data for this study were collected from English-majored students at a university in Vietnam through a questionnaire (N = 314) and semi-structured interviews (N = 20). Quantitative data were analyzed using SPSS, while qualitative data were thematically analyzed to provide more profound insights. Findings indicate that students frequently use tools such as ChatGPT, QuillBot, and Claude for complex academic writing tasks, including essays, literature reviews, internshi"
9,9_writing_ai_students_language,writing; ai; students; language; critical; genai; generative; generative ai; literacy; academic,13,"Writing with AI, thinking with Toulmin: metacognitive gaps and the rhetorical limits of argumentation",Article,2025.0,"Writing with AI, thinking with Toulmin: metacognitive gaps and the rhetorical limits of argumentation. Argumentative writing is widely recognized as a cornerstone of academic literacy, yet it remains underdeveloped among many undergraduates, particularly in contexts where dialogic reasoning and reflective strategies are not systematically taught. This exploratory mixed-methods study examined three interrelated dimensions of writing in Indonesian EFL settings: argumentative quality analyzed through Toulmin's model, metacognitive competence measured by the Metacognitive Awareness Inventory (MAI), and AI literacy assessed with a purpose-designed questionnaire. Data were collected from 30 final-year students across two teacher-education universities. Among Toulmin's elements, Rebuttal scored lowest (M = 1.87, SD = 0.43), indicating a persistent weakness in counterargumentation. Metacognitive awareness showed relative strength in monitoring and evaluation but continuing weaknesses in planni"
9,9_writing_ai_students_language,writing; ai; students; language; critical; genai; generative; generative ai; literacy; academic,28,Developing generative AI literacies through self-regulated learning: A human-centered approach,Article,2025.0,"Developing generative AI literacies through self-regulated learning: A human-centered approach. Generative artificial intelligence (AI) creates both opportunities for enhanced learning and risks of skill erosion and dependency. This exploratory, mixed-methods study investigated how to design AI learning experiences using a human-centered approach that promotes student agency. We developed and investigated an integrated framework combining comprehensive generative AI literacies—functional, critical and ethical, and creative—with self-regulated learning (SRL) processes operationalized as a human-centered Plan, Iterate, Evaluate cycle. Thirty-eight undergraduate students enrolled in an “Artificial Intelligence and Writing” course completed scaffolded experiential challenges followed by self-directed creative projects. Quantitative analysis revealed significant growth in AI literacy self-efficacy across all dimensions, with students progressing from moderate initial confidence (M = 4.68, S"
9,9_writing_ai_students_language,writing; ai; students; language; critical; genai; generative; generative ai; literacy; academic,43,Harnessing AI in academic writing: The complex interplay of AI literacy and self-directed learning among university L2 learners,Article,2025.0,"Harnessing AI in academic writing: The complex interplay of AI literacy and self-directed learning among university L2 learners. With the advancement of AI in the field of second/foreign (L2) language writing, AI literacy has garnered increasing attention. This study investigated how AI literacy influences self-directed learning (SDL) in the context of academic English writing among Chinese university students and how they perceived AI literacy, SDL, and their relationships. Questionnaire and interview data were collected and analyzed using structural equation modeling as well as open and axial coding. The quantitative results showed that the awareness of AI and ethical considerations positively predicted SDL, while the AI usage negatively predicted SDL, and evaluation had no significant relationship with SDL. The qualitative findings revealed that students found AI tools beneficial for completing academic writing tasks such as summarization and translation, emphasizing time efficiency"
9,9_writing_ai_students_language,writing; ai; students; language; critical; genai; generative; generative ai; literacy; academic,81,"The role of generative AI in writing doctoral dissertation: perceived opportunities, challenges, and facilitating strategies to promote human agency",Article,2025.0,"The role of generative AI in writing doctoral dissertation: perceived opportunities, challenges, and facilitating strategies to promote human agency. The arrival of Generative Artificial Intelligence (henceforth GenAI) has prompted the academic world to debate its benefits and risks for academic writing in ESL and EFL contexts. This study aims to explore the perceived usefulness and use of GenAI-assisted dissertation writing to engage in nuanced reasoning. Using non-probability sampling technique, we gathered qualitative data through a survey and test from 86 doctoral scholars and seven thesis supervisors in the social and human sciences disciplines. We conceptualized Technology Acceptance Model to promote human agency throughout the different stages of dissertation writing. The participants perceived that GenAI is helpful for improving writing mechanics, providing efficient feedback, augmenting thinking process, establishing argument structure, and facilitating data analysis. They ack"
9,9_writing_ai_students_language,writing; ai; students; language; critical; genai; generative; generative ai; literacy; academic,103,"Negotiating understanding, control, and authorship: L2 learners’ experiences with AI-assisted paraphrasing in academic writing",Article,2025.0,"Negotiating understanding, control, and authorship: L2 learners’ experiences with AI-assisted paraphrasing in academic writing. In higher education, while AI tools are increasingly used to support language learning, there is limited understanding of how students utilize these tools for paraphrasing, an essential aspect of academic writing. This study investigates how L2 learners interact with AI tools while completing academic paraphrasing tasks. Twelve English-as-a-foreign-language (EFL) students from a Chinese university were purposefully selected and interviewed. The data were analyzed qualitatively to identify emerging codes, categories, and themes. The findings revealed varying degrees of AI use, ranging from simple reliance on AI for translation or synonym substitution to more strategic and critical engagement. Some participants relied on AI for basic tasks due to limited English proficiency, while others demonstrated authorial agency by refining AI outputs, providing prompts for"
9,9_writing_ai_students_language,writing; ai; students; language; critical; genai; generative; generative ai; literacy; academic,115,Enhancing critical language awareness in EAL writing education amid the rise of generative artificial intelligence,Article,2025.0,"Enhancing critical language awareness in EAL writing education amid the rise of generative artificial intelligence. The emergence of generative artificial intelligence (GenAI) tools has presented both opportunities and challenges in English as an Additional Language (EAL) writing education. This mixed-methods exploratory study investigated how Chinese EAL students perceived and used GenAI, and how these attitudes and behaviors reflected their Critical Language Awareness (CLA). Survey data were collected from 320 Chinese undergraduate and graduate students studying in China and abroad, supplemented by in-depth semi-structured interviews with five volunteers. Quantitative findings revealed that, while participants valued GenAI for reducing language barriers and enhancing writing mechanics, they remained wary of issues related to originality, transparency, and ethical accountability. Qualitative analysis further illuminated participants' emerging CLA, evident in their negotiations of powe"
9,9_writing_ai_students_language,writing; ai; students; language; critical; genai; generative; generative ai; literacy; academic,116,"Critical digital literacies, agentic practices, and AI-mediated informal digital learning of English",Article,2025.0,"Critical digital literacies, agentic practices, and AI-mediated informal digital learning of English. Building upon Darvin and Norton's (2015) model of investment, this paper presents a case study of eight Chinese university EFL learners who have developed creative and productive informal language learning experiences using generative artificial intelligence (AI) tools. It aims to examine how these students invest in critical digital literacies (CDL) that empower them to navigate invisible power relations of AI platforms and enact agentic language learning practices. Data was collected through an adapted questionnaire, semi-structured interviews, digital artifacts (e.g., screenshots of interactions with AI), and reflective journals. Using NVivo 12, an inductive thematic analysis approach (Braun & Clarke, 2021) was adopted to code data and generate the primary themes. The analysis revealed that participants' investment in CDL manifested through multiple interconnected dimensions. These "
9,9_writing_ai_students_language,writing; ai; students; language; critical; genai; generative; generative ai; literacy; academic,147,"Copy, Paste, Innovate: Leveraging Sentiment Analysis and Interviews to Uncover AIGC Literacy among China's Youth",Article,2025.0,"Copy, Paste, Innovate: Leveraging Sentiment Analysis and Interviews to Uncover AIGC Literacy among China's Youth. The rapid adoption of AI-generated content (AIGC) tools among China's youth highlights a critical gap in understanding the literacy required to navigate this technological revolution. While existing research emphasizes technical and industrial implications, few studies address the multidimensional literacy frameworks needed for responsible AIGC engagement. This study investigates AIGC literacy by combining sentiment analysis of 4,000 Zhihu comments with semi-structured interviews involving 30 young participants. The approach reveals significant sentiment variations across topics, urban hierarchies, and tool releases, offering a layered view of how public perceptions evolve in response to contextual and technological shifts. Meanwhile, qualitative data uncover key literacy dimensions, including technical proficiency, ethical awareness, and critical thinking. Findings indicat"
